Wall time,Step,Value
1648454983.9758177,32849,2.9676666259765625
1648454993.8411064,33407,2.6699235439300537
1648455005.3084195,33993,3.703402042388916
1648455017.116116,34614,3.3045198917388916
1648455029.6196294,35301,4.561501502990723
1648455040.542015,35915,2.694166660308838
1648455050.562166,36478,3.424091100692749
1648455060.6035924,37023,2.4145901203155518
1648455071.0593226,37562,3.149256706237793
1648455081.7023773,38111,3.3637988567352295
1648455089.3514764,38491,3.1945693492889404
1648455093.3139062,38691,3.4763588905334473
1648455097.266893,38888,3.191770553588867
1648455106.3839982,39345,3.4209649562835693
1648455114.1932964,39727,3.2483391761779785
1648455123.400492,40186,4.0272674560546875
1648455134.2369428,40726,3.1332168579101562
1648455145.7851257,41340,2.8088817596435547
1648455161.851045,42143,3.6927597522735596
1648455176.6164544,42881,3.473902940750122
1648455192.2042837,43651,4.170363903045654
1648455204.709508,44280,2.7758193016052246
1648455215.5387714,44813,4.048643112182617
1648455224.578354,45272,3.181290626525879
1648455235.8555014,45840,3.03353214263916
1648455246.7327917,46395,2.9325621128082275
1648455260.1273723,47061,3.653407335281372
1648455272.5614467,47675,4.387048244476318
1648455284.5663495,48282,3.613208770751953
1648455296.5105906,48886,4.091842174530029
1648455308.061402,49462,4.0144429206848145
1648455321.1952727,50121,3.1466052532196045
1648455336.9247394,50902,2.4378156661987305
1648455351.9636645,51652,2.3017706871032715
1648455366.8071654,52397,3.917342185974121
1648455377.5237281,52930,1.2822895050048828
1648455390.5729246,53574,1.2730166912078857
1648455392.4400475,53666,1.388079285621643
1648455409.3674788,54510,5.176597595214844
1648455422.4865267,55142,5.082596778869629
1648455437.3612428,55868,4.714594841003418
1648455453.6406152,56673,3.9513134956359863
1648455468.124208,57453,5.148102760314941
1648455481.123733,58160,4.12708854675293
1648455497.0368106,59027,4.956563949584961
1648455510.7716413,59724,3.203416347503662
1648455523.7008622,60392,2.886723756790161
1648455537.4408464,61115,3.2019176483154297
1648455552.375744,61898,2.479644536972046
1648455560.7373607,62302,3.7192511558532715
1648455571.8539312,62833,2.5630531311035156
1648455586.753083,63543,4.097048759460449
1648455602.9814308,64309,3.842485189437866
1648455617.5468743,65003,4.252242088317871
1648455643.3196225,66231,3.5052218437194824
1648455662.6371865,67150,3.481534242630005
1648455681.165536,68027,3.7308237552642822
1648455702.895389,69074,3.9798812866210938
1648455725.483173,70157,3.4415385723114014
1648455745.236647,71096,3.877366542816162
1648455765.1101143,72050,3.7582998275756836
1648455783.8385897,72935,4.361899375915527
1648455807.889843,74058,4.333625316619873
1648455832.62032,75309,3.340067148208618
1648455866.1772504,76963,4.455196857452393
1648455885.9074895,77928,2.9133143424987793
1648455909.3926725,79069,5.5742998123168945
1648455943.7007093,80679,5.025930404663086
1648455963.2338903,81600,3.9064111709594727
1648455984.5680692,82599,3.5196690559387207
1648456005.8772597,83751,5.018462181091309
1648456024.139445,84676,4.056853294372559
1648456038.6778715,85485,3.7844536304473877
1648456055.4394763,86415,3.9301705360412598
1648456076.7486498,87601,3.7021677494049072
1648456094.9507103,88552,3.808073043823242
1648456113.8091302,89495,5.770095348358154
1648456127.3903482,90174,4.407131671905518
1648456145.073425,91059,4.4732666015625
1648456174.5840213,92536,3.795316696166992
1648456196.821403,93650,3.408271312713623
1648456214.1367116,94516,4.218993186950684
1648456230.3774436,95327,4.9499897956848145
1648456246.2750702,96118,4.190184593200684
1648456262.4943767,96926,4.668092727661133
1648456279.110019,97753,4.809075355529785
1648456296.8077419,98632,4.42637300491333
1648456320.3156605,99800,4.725601673126221
1648456341.6843476,100858,4.669726371765137
1648456364.3000684,102013,3.781287908554077
1648456385.4797506,103176,3.994077444076538
1648456405.5762022,104281,4.596097469329834
1648456423.6331441,105269,5.049180507659912
1648456440.1397998,106171,3.932981252670288
1648456456.049339,107037,5.3268866539001465
1648456473.5788882,107981,4.745562553405762
1648456490.6220255,108910,3.3022096157073975
1648456514.2837396,110199,4.544100761413574
1648456530.3076653,111071,4.9799675941467285
1648456548.600104,112062,4.333258628845215
1648456570.8779044,113271,4.355551242828369
1648456605.5937653,115152,4.405305862426758
1648456625.692229,116241,5.491189479827881
1648456642.1594489,117131,4.188408374786377
1648456655.8810387,117870,4.115239143371582
1648456670.1520638,118640,3.803858518600464
1648456681.5053594,119252,3.3014752864837646
1648456699.27609,120211,2.8844399452209473
1648456717.2534237,121172,3.7518086433410645
1648456766.2590284,123643,3.923525094985962
1648456791.990316,124890,4.682124137878418
1648456813.791915,125944,4.184168338775635
1648456841.066619,127233,5.078146934509277
1648456904.8800566,130184,3.6056275367736816
1648456951.3442652,132346,5.053769588470459
1648456980.295049,133644,4.640903472900391
1648457005.8672948,134832,4.431642532348633
1648457063.2806695,137457,4.688908100128174
1648457109.382018,139597,3.746859073638916
1648457144.5238268,141231,4.230528354644775
1648457173.2667537,142543,3.62558913230896
1648457200.1546042,143794,4.475679874420166
1648457241.6373377,145757,4.884344577789307
1648457265.7019129,146883,3.753305196762085
1648457290.0063004,148041,3.976283550262451
1648457310.9283435,149026,3.7888071537017822
1648457329.0857847,149868,3.8468360900878906
1648457348.0883956,150754,5.207188606262207
1648457371.099711,151830,4.391817569732666
1648457400.6321588,153270,3.4084739685058594
1648457433.4759488,154823,3.8241307735443115
1648457463.993922,156302,2.765949010848999
1648457490.3512418,157493,4.43906831741333
1648457512.4341886,158433,4.608748912811279
1648457533.5532293,159409,5.116482734680176
1648457556.944307,160441,5.528458118438721
1648457606.46551,162605,3.851469039916992
1648457649.8283978,164377,3.9066479206085205
1648457682.729192,165974,3.6014769077301025
1648457700.373418,166896,4.276296615600586
1648457717.1611366,167776,3.6046767234802246
1648457751.1441295,169554,2.797285556793213
1648457790.9267044,171638,4.809985160827637
1648457815.241435,172819,4.192431926727295
1648457857.6323786,174609,4.381979942321777
1648457910.057435,176883,4.009151935577393
1648457966.760513,179617,4.195234298706055
1648458006.5994246,181437,4.4834980964660645
1648458042.2755795,183074,4.47424840927124
1648458076.2394347,184614,4.369997501373291
1648458108.233674,186246,5.650134086608887
1648458144.5260172,187962,3.2240710258483887
1648458178.03589,189476,5.317795753479004
1648458245.728142,192372,3.633277654647827
1648458278.5801058,193895,5.163031578063965
1648458317.3376694,195736,2.9879024028778076
1648458350.0655894,197298,4.951084613800049
1648458379.3409948,198608,3.4464094638824463
1648458403.4522374,199674,4.740055561065674
1648458431.8253062,200953,4.979440212249756
1648458474.83236,202911,3.339655637741089
1648458523.185768,205081,4.403196334838867
1648458552.5357637,206333,4.149762153625488
1648458587.03535,207884,3.666616201400757
1648458657.7653003,211020,4.440447807312012
1648458734.207249,214227,3.708139419555664
1648458791.0454824,216589,3.0135395526885986
1648458826.261447,218062,4.4120402336120605
1648458861.1042173,219528,4.6855926513671875
1648458882.4546316,220478,3.718575954437256
1648458895.4035294,221068,3.3142406940460205
1648458914.510559,221878,4.784135818481445
1648458960.0288796,223804,2.4419665336608887
1648459002.5391881,225584,4.058629989624023
1648459037.3739061,227092,2.917161226272583
1648459087.7884445,229302,4.51355504989624
1648459120.902878,230720,4.579995155334473
1648459189.0700142,233724,3.299551486968994
1648459256.719347,236782,4.373340606689453
1648459287.8200552,238245,3.4171030521392822
1648459326.16443,239875,3.6621346473693848
1648459390.196448,242878,3.7158589363098145
1648459441.443365,245403,3.393021821975708
1648459496.3151317,248190,3.6604835987091064
1648459532.5299332,250002,3.332557201385498
1648459571.0107412,251890,3.0133163928985596
1648459603.9098084,253558,3.797635078430176
1648459632.560897,255014,4.4449334144592285
1648459666.6607902,256736,3.516144275665283
1648459696.042609,258180,4.128707408905029
1648459738.8864336,260152,4.794292449951172
1648459784.1429634,262227,4.436644077301025
1648459839.2798443,264754,5.4962358474731445
1648459889.846806,267063,4.222906112670898
1648459920.0604463,268444,5.353016376495361
1648459982.5502663,271402,4.785666465759277
1648460016.8128972,272886,4.785990238189697
1648460046.926951,274337,5.1509294509887695
1648460091.548841,276157,5.348421096801758
1648460137.1027403,278151,4.68036413192749
1648460186.043498,280303,4.1205949783325195
1648460226.3056886,281947,4.560377597808838
1648460289.282179,284367,4.268777370452881
1648460323.7390766,286048,4.321611404418945
1648460356.4592614,287628,4.598507404327393
1648460383.758514,288874,4.522226333618164
1648460418.8725893,290486,3.986762523651123
1648460457.8823335,292263,4.086370468139648
1648460528.3495214,295435,4.436611652374268
1648460575.6142924,297559,4.525047779083252
1648460604.357322,298852,4.510796070098877
1648460660.0179455,301568,3.5715408325195312
1648460718.0604901,304479,4.01134729385376
1648460777.5262227,307348,4.735466957092285
1648460811.6154797,309005,4.233464241027832
1648460838.9875655,310371,4.463253021240234
1648460865.5642736,311696,3.8967719078063965
1648460916.7641444,314191,4.579265117645264
1648460989.7824738,317645,3.6179699897766113
1648461030.5604756,319490,4.781957149505615
1648461092.7588956,322544,4.554556369781494
1648461133.4413254,324437,5.6973490715026855
1648461154.9068758,325405,4.696686744689941
1648461182.3769567,326650,3.3822476863861084
1648461200.468352,327472,3.3563649654388428
1648461215.6707563,328163,2.858485221862793
1648461239.609321,329252,3.6920182704925537
1648461263.0923026,330421,3.9750232696533203
1648461280.560106,331298,3.6146371364593506
1648461339.5280876,334104,3.637573719024658
1648461365.6951888,335297,5.080540180206299
1648461412.093588,337431,3.745436906814575
1648461431.2645977,338300,4.303004741668701
1648461461.0694668,339650,2.979243755340576
1648461493.9338012,341136,3.052243709564209
1648461547.6471734,343715,3.9700703620910645
1648461615.7304368,347065,4.505653381347656
1648461647.0614364,348574,4.40562629699707
1648461675.1622798,349992,3.962620973587036
1648461713.6812353,351923,5.319944381713867
1648461736.085943,353049,3.743098258972168
1648461769.4479094,354719,4.100418567657471
1648461791.6613379,355833,4.837449073791504
1648461821.996639,357252,5.893503665924072
1648461846.0098023,358460,2.047346830368042
1648461874.594878,359889,4.895988464355469
1648461896.7843227,361008,5.1697893142700195
1648461926.9871473,362472,4.8008928298950195
1648461957.330439,363899,4.18315315246582
1648461981.9396532,365138,3.816568613052368
1648462006.9660826,366391,4.478320598602295
1648462042.4884174,368179,4.997437000274658
1648462064.0504823,369254,2.349789619445801
1648462121.9019754,372020,4.17034912109375
1648462152.832157,373491,6.223193645477295
1648462177.4691164,374650,4.960056304931641
1648462218.6262598,376668,4.727939605712891
1648462244.9127104,377989,5.554052352905273
1648462267.6156821,379130,2.637878179550171
1648462293.541868,380383,4.658153533935547
1648462323.5700352,381885,4.446174621582031
1648462350.1633344,383217,4.04264497756958
1648462371.761552,384292,1.7159619331359863
1648462413.18209,386357,4.856898784637451
1648462436.113307,387509,5.272258281707764
1648462460.6371713,388690,4.797362804412842
1648462484.1504366,389776,3.856609582901001
1648462526.9652689,391718,4.6043853759765625
1648462567.4205565,393553,5.008991718292236
1648462607.0950654,395334,5.303073883056641
1648462616.1834695,395786,2.1453449726104736
1648462635.8555467,396761,4.420554161071777
1648462664.1584466,398112,4.811290740966797
1648462691.0623238,399323,4.241301536560059
1648462719.1893313,400582,4.789039611816406
1648462757.2525046,402331,5.282702445983887
1648462794.612532,404005,4.993311882019043
1648462832.3161273,405815,4.826766490936279
1648462864.2677422,407411,7.086698055267334
1648462917.5111487,409991,5.285058975219727
1648462955.1365092,411732,5.324838161468506
1648462986.474493,413289,4.593423366546631
1648463052.7972229,416559,3.420950174331665
1648463133.7038887,420559,3.3642544746398926
1648463188.3713832,423268,4.399753570556641
1648463225.0354125,425086,4.700195789337158
1648463254.419775,426546,6.301163196563721
1648463314.8086722,429396,4.957894325256348
1648463342.0872972,430606,2.5339667797088623
1648463370.9646678,431901,2.883533477783203
1648463406.4563391,433495,3.623866319656372
1648463439.9209356,434997,5.053828716278076
1648463465.6985834,436253,3.890063762664795
1648463492.5739546,437510,5.288023471832275
1648463515.5809512,438608,4.503320693969727
1648463549.6534917,440193,3.4570071697235107
1648463583.6005948,441703,4.864608287811279
1648463626.453926,443601,4.589105606079102
1648463687.2845929,446303,4.617839813232422
1648463747.328877,448968,4.045421123504639
1648463806.750677,451628,5.916821002960205
1648463887.0534341,455207,3.0909950733184814
1648463940.3519158,457790,0.8757001161575317
1648463973.1220305,459380,4.655818462371826
1648463996.0587912,460514,4.740397930145264
1648464018.3701212,461539,4.951808929443359
1648464039.2409506,462470,5.730207920074463
1648464064.182934,463607,5.043017387390137
1648464093.3759296,465046,4.640613555908203
1648464118.186355,466271,4.419355869293213
1648464143.3909826,467515,3.9255998134613037
1648464164.0577064,468532,4.343141555786133
1648464182.9862719,469446,5.1991286277771
1648464222.3499265,471223,4.32081937789917
1648464277.3288403,473927,4.868183135986328
1648464332.0542471,476528,4.511868000030518
1648464419.26297,480483,3.074262857437134
1648464456.2540467,482124,4.951001167297363
1648464476.413593,483019,3.0592992305755615
1648464501.1003082,484117,4.04406213760376
1648464537.2758453,485727,4.003643989562988
1648464564.533579,486940,4.1587066650390625
1648464588.5581892,488010,3.5202231407165527
1648464614.931389,489187,5.46511697769165
1648464635.8927627,490187,4.156196594238281
1648464655.8890986,491174,5.401073455810547
1648464675.3434367,492132,4.890273571014404
1648464696.1861565,493087,5.028095722198486
1648464719.7602146,494252,4.9500579833984375
1648464745.934711,495544,2.847855567932129
1648464777.273854,497038,3.942934513092041
1648464804.5081728,498385,5.205741882324219
